id,name,alt_name,region,country,latitude,longitude,tags,km_distance_to_ocean,is_coastal,ocean_lat1,ocean_lon1
MB301,Lockport,,Manitoba,CA,50.0831,-96.9444,ardac,794.4,False,,
MB302,Long Plain,,Manitoba,CA,49.8439,-98.4789,ardac,857.5,False,,
MB303,Loon Straits,,Manitoba,CA,51.5267,-96.5792,ardac,635.2,False,,
MB304,Lorette,,Manitoba,CA,49.7392,-96.8717,ardac,829.2,False,,
MB305,Lowe Farm,,Manitoba,CA,49.3547,-97.5889,ardac,885.6,False,,
MB306,Lundar,,Manitoba,CA,50.6955,-98.0358,ardac,758.5,False,,
MB307,Lundar Beach,,Manitoba,CA,50.73,-98.2836,ardac,762.2,False,,
MB308,Lyleton,,Manitoba,CA,49.0578,-101.178,ardac,1021.6,False,,
MB309,Lynn Lake,,Manitoba,CA,56.8517,-101.047,ardac,417.8,False,59.0256,-94.7638
MB310,Macdonald,,Manitoba,CA,50.0575,-98.4664,ardac,835.4,False,,
MB311,MacGregor,,Manitoba,CA,49.9661,-98.7786,ardac,853.7,False,,
MB312,Mafeking,,Manitoba,CA,52.6836,-101.11,ardac,694.6,False,,
MB313,Makaroff,,Manitoba,CA,51.3508,-101.509,ardac,822.5,False,,
MB314,Makinak,,Manitoba,CA,50.9798,-99.6619,ardac,783.0,False,,
